업종,업소명,대표자,시/도,시/군/구,주소(도로명 새주소 명기),변경후 연락처,대표품목, 변경후 가격(원),가격부가설명,영업시간,배달가능여부,주차가능여부
한식,옛고을,신동진,광주,남구,광주광역시 남구 군분로 58-2(월산동),,돼지갈비,10000,,11:30~22:00,N,N
한식,우미숯불갈비,황언철,광주,남구,광주광역시 남구 백운로 36(백운동),,불고기,10000,,11:00~22:00,N,N
한식,고향갈비,김용술,광주,남구,광주광역시 남구 백운로 46(백운동),,돼지갈비,7400,,10:00~22:00,N,N
한식,흥진대중음식점,최선자,광주,남구,광주광역시 남구 백양로7번길 9-1(백운동),,비빔밥,5000,,06:00~22:00,N,N
이미용업,좋은날헤어,나진정,광주,남구,광주광역시 남구 독립로10번길 3(백운동),,커트,5000,,09:00~20:30,N,Y
이미용업,글로벌헤어샵,봉대솔,광주,남구,광주광역시 남구 독립로10번길 25(백운동),,커트,6000,,09:30~20:00,N,N
목욕,남해사우나,박금주,광주,남구,광주광역시 남구 독립로15번길 4(백운동),,목욕비,4000,,05:30~19:00,N,Y
이미용업,공주들미용실,오선화,광주,남구,광주광역시 남구 독립로 20(백운동),,커트,5000,,09:00~20:30,N,N
이미용업,보훈이발관,이동원,광주,남구,광주광역시 남구 서문대로795번길 5(주월동),,이용료,3500,,06:20~20:00,N,N
한식,소망분식,김성미,광주,남구,광주광역시 남구 회서로22번길 4(주월동),,라면,2500,,10:00~20:00,N,N
목욕,현대사우나,봉혜현,광주,남구,광주광역시 남구 광복마을7길 7(주월동),,목욕비,4500,,05:00~20:00,N,N
이미용업,리?헤어,이영미,광주,남구,광주광역시 남구 회서로21번길 1(주월동),,커트,8000,,10:00~20:00,N,N
이미용업,지수헤어아트,이선자,광주,남구,광주광역시 남구 회서로 19(주월동),,커트,8000,,08:30~21:00,N,N
한식,엄마솜씨,임미정,광주,남구,광주광역시 남구 회서로11번길 8-1(주월동),,된장찌개,5000,,11:30~21:00,N,N
이미용업,OK이용원,김정남,광주,남구,광주광역시 남구 봉주길 18(주월동),,이용료,5000,,07:00~19:00,N,N
한식,요리왕,이은경,광주,남구,광주광역시 남구 효덕로 294(진월동),,자장면,4500,,09:00~21:00,Y,Y
한식,살맛나는세상,정영애,광주,남구,광주광역시 남구 광복마을길 71(진월동),,삼겹살,10700,,10:00~22:00,N,Y
한식,행복한밥상,남해숙,광주,남구,광주광역시 남구 입하1길 2(송하동),,삼계탕,13000,,09:00~21:00,N,Y
이미용업,초이미용실,최강순,광주,남구,광주광역시 남구 고싸움로 149(지석동),,커트,7000,,08:30~19:00,N,N
한식,삼학식육식당,김점순,광주,남구,광주광역시 남구 포충로 603(지석동),,김치찌개,6000,,09:00~21:00,Y,Y
중식,황룡,김은희,광주,남구,광주광역시 남구 대남대로203번길 3-9(주월동),,자장명,4000,,09:00~21:00,Y,Y
한식,고기마트식육식당,최은란,광주,북구,광주광역시 북구 참판로 235-1(각화동),,생고기(200g),18000,,09:00~22:00,N,N
이미용업,현대헤어샵,이인경,광주,북구,광주광역시 북구 동문대로204번길 37(각화동),,커트,7000,,09:00~20:00,N,N
한식,초현숯불구이,나영숙,광주,북구,광주광역시 북구 천변우로 257번길 6(누문동),,불고기,7000,,09:30~22:00,Y,N
이미용업,꽃님이미용실,장종숙,광주,북구,광주광역시 북구 두리봉길 21(두암동),,커트,8000,,09:00~20:30,N,N
한식,범두정,김성천,광주,북구,광주광역시 북구 동문대로 72-1(두암동),,곰탕,6000,,10:00~21:00,N,N
이미용업,아뜨레헤어,이은주,광주,북구,광주광역시 북구 동문대로86번길 91-2(두암동),,커트,6000,,09:00~20:00,N,N
이미용업,남성이발관,조판근,광주,북구,광주광역시 북구 동문대로110번길 4(두암동),,이용료 ,10000,,07:00~21:00,N,N
한식,통나무촌,나현숙,광주,북구,광주광역시 북구 서방로 107번길 37(두암동),,김치찌개,5000,,09:00~20:00,Y,N
이미용업,두리헤어,조명란,광주,북구,광주광역시 북구 삼정로 72(두암동),,커트,8000,,10:00~21:00,N,N
이미용업,아름다운헤어샵,김정심,광주,북구,광주광역시 북구 삼정로 6(두암동),,커트,6000,,09:00~20:00,N,N
기타양식,깨순이김밥,박희숙,광주,북구,광주광역시 북구 문산로 43-59(문흥동),,칼국수,5000,,06:00~24:00,N,N
세탁업,남양세탁,강춘순,광주,북구,광주광역시 북구 설죽로 407(삼각동),,세탁료(드라이),3000,,09:00~20:00,Y,Y
이미용업,머리헤어,김명숙,광주,북구,광주광역시 북구 설죽로 407(삼각동),,커트,7000,,09:30~20:00,N,Y
이미용업,애니,김난순,광주,북구,광주광역시 북구 서하로233번길 50(오치동),,커트,8000,,11:00~20:00,N,Y
중식,현대반점,우명화,광주,북구,광주광역시 북구 청계로 81(용봉동),,짬뽕,4500,,11:00~20:00,Y,N
한식,민속갈비,전용철,광주,북구,광주광역시 북구 설죽로217번길 34-8(용봉동),,돼지갈비(200g),8000,,11:30~22:00,N,Y
이미용업,동광이발관,송희동,광주,북구,광주광역시 북구 면앙로 139(우산동),,이용료 ,8000,,07:00~20:00,N,N
한식,전라도홍어,유필남,광주,북구,광주광역시 북구 동문대로 85번길 59(우산동),,홍어회(100g),5000,,07:00~19:00,Y,Y
한식,대바람,오승수,광주,북구,광주광역시 북구 서방로 78(우산동),,돼지갈비(200g),8800,,09:00~22:00,N,N
한식,가마솥나주곰탕,김미숙,광주,북구,광주광역시 북구 서방로 82(우산동),,비빔밥,5000,,09:00~02:00,Y,Y
한식,말바우시장주차장구내식당,최상환,광주,북구,광주광역시 북구 서방로 81번길 27(우산동),,생고기(200g),14280,,09:00~22:00,N,Y
이미용업,성숙헤어,오성숙,광주,북구,광주광역시 북구 서양로 166(우산동),,커트,8000,,09:30~19:00,N,N
이미용업,정헤어터치,정현희,광주,북구,광주광역시 북구 황계로 21(운암동),,커트,9000,,09:00~21:00,N,N
한식,옛날식두부,김혜경,광주,북구,광주광역시 북구 경열로 205(유동),,순두부백반,5000,,10:00~21:00,N,N
중식,청송반점,김덕남,광주,북구,광주광역시 북구 경열로181번길 7(유동),,자장면,3000,,10:00~21:00,Y,N
기타양식,고시촌분식나라,안봉순,광주,북구,광주광역시 북구 서방로 27(중흥동),,김치찌개,4000,,09:00~21:00,N,N
한식,엄마손식당,나종수,광주,북구,광주광역시 북구 무등로262번길 9(중흥동),,삼계탕,11000,,07:00~23:00,Y,Y
이미용업,아름다운갈색머리,문순희,광주,북구,광주광역시 북구 필문대로11번길 12(풍향동),,커트,7000,,09:00~20:30,N,N
한식,담양숯불갈비,성옥희,광주,북구,광주광역시 북구 호동로10(중흥동),,비빔밥,6000,,09:00~22:00,N,Y
중식,풍성한 맛나,이철호,광주,북구,광주광역시 북구 서하로183번길 31(오치동),,짜장면,3500,,11:00~21:00,N,N
이미용업,가위소리,박정진,광주,북구,광주광역시 북구 서림로 32(임동),,커트,7000,,08:00~20:00,N,N
목욕업,일곡녹차사우나,이용운,광주,북구,"광주광역시 북구 일곡마을로 10-1(일곡동, 청솔@상가동 120호, B101호)",,목욕료,4000,,05:00~21:00,N,N
목욕업,황금사우나,김민주,광주,북구,광주광역시 북구 연양로 36(양산동),,목욕료,4000,,05:00~22:00,N,Y
중식,하오짱,최정희,광주,북구,광주광역시 북구 양산택지로33번길 25-2(양산동),,자장면,4000,,09:00~21:00,Y,Y
목욕업,화정사우나,이순덕,광주,북구,광주광역시 북구 군왕로 192(두암동),,목욕료 ,4000,,08:00~20:00,N,Y
이미용업,주공이용원,문영춘,광주,북구,광주광역시 북구 우치로231번길 50(오치동),,커트,7000,,09:00~20:00,N,Y
세탁업,주공세탁,박종식,광주,북구,광주광역시 북구 우치로231번길 50(오치동),,세탁료(드라이),4000,,08:30~22:00,Y,Y
이미용업,멋진남자이쁜여자,이수연,광주,북구,광주광역시 북구 안산로 25(오치동),,커트,8000,,09:30~21:00,N,Y
한식,동훈회관,손오숙,광주,북구,광주광역시 북구 안산로 20-1(오치동),,비빔밥,6000,,09:30~21:00,N,Y
중식,삼호반점,최삼순,광주,북구,광주광역시 북구 용주로 30번길 9(용봉동),,탕수육(中),14000,,12:00~20:00,Y,N
한식,한국,박남규,광주,북구,광주광역시 북구 반룡로28번길 27(용봉동),,불고기,8000,,09:30~21:30,Y,N
한식,옴팡골콩나물국밥,이길자,광주,북구,광주광역시 북구 호동로 9-7(용봉동),,콩나물국밥,4000,,09:30~23:00,N,N
한식,골목대장,김다남,광주,북구,광주광역시 북구 호동로  9-10(용봉동),,콩나물국밥,3000,,09:30~21:30,N,N
한식,손가네,손영순,광주,북구,광주광역시 북구 반룡로18번길 38(용봉동),,삼겹살,6900,,07:30~23:00,N,Y
한식,맵촌용봉점,조상민,광주,북구,광주광역시 북구 저불로8(용봉동),,육개장,6000,,11:00~22:00,N,N
한식,우리뷔페,조상영,광주,북구,광주광역시 북구 제봉로 330,,한식백반,4000,,11:20~14:00,N,N
한식, 무들목장,이저범,광주,북구,광주광역시 북구 일곡마을로 15-1,,불백,8000,,09:00~22:00,N,N
한식,우리뷔페,조숭영,광주,북구,광주광역시 북구 금남로131번길 13,,한식백반,4000,,11:00~14:00,N,N
사진,느티나무스튜디오협동조합,김홍근,광주,북구,광주광역시 북구 설죽로471 2층 202호,,증명,10000,,09:00~19:00,N,Y
목욕업,은성목욕탕,정순이,광주,광산구,광주광역시 광산구 월곡로 39(월곡동),062-951-5884,목욕료,4000,,05:00~19:00,N,N
목욕업,하남민속대중탕,김영선,광주,광산구,광주광역시 광산구 월곡산정로 96-21(월곡동),062-951-5662,목욕료,4000,,04:00~19:00,N,N
세탁업,명성세탁소,양미란,광주,광산구,광주광역시 광산구 목련로153번길 56(운남동),062-961-1591,의복수선료(단미싱수선),3000,,08:30~21:00,Y,N
양식,돈가오네,장영혜,광주,광산구,광주광역시 광산구 광산로 93(송정동),062-943-8874,돈가스,5500,,11:30~20:30,Y,Y
이미용업,머리하는날,장희,광주,광산구,광주광역시 광산구 송도로 322(송정동),062-944-3695,파마,20000,,09:30~20:30,N,N
이미용업,중앙미용실,김복순,광주,광산구,광주광역시 광산구 광산로30번길 5-1(송정동),062-944-1190,파마,20000,,09:30~20:30,N,Y
이미용업,청실미용실,박종숙,광주,광산구,광주광역시 광산구 월곡중앙로1번길 13(월곡동),062-955-4379,파마,15000,,10:30~21:00,N,N
이미용업,초이스헤어샵,김철숙,광주,광산구,광주광역시 광산구 월곡반월로 58(월곡동),062-431-3939,파마,20000,,09:00~21:00,N,N
중식,명회루,조정님,광주,광산구,광주광역시 광산구 목련로153번안길 54-7(운남동),062-959-1442,자장면,4000,,09:00~21:00,N,N
중식,진고개반점,진정재,광주,광산구,광주광역시 광산구 신창로105번길 34-14(신창동),062-955-4477,자장면,2500,,10:30~20:50,Y,N
한식_분식,깨비분식,강보선,광주,광산구,광주광역시 광산구 광산로30번길 5-1(송정동),062-942-7324,칼국수,4000,,11:00~20:00,Y,Y
한식_분식,엄마손 김밥,류상현,광주,광산구,광주광역시 광산구 수등로 249(신가동),062-951-9889,김밥,2000,,05:30~20:00,N,N
한식_분식,유건모밀,오진선,광주,광산구,광주광역시 광산구 광산로 13(송정동),062-945-1651,메밀국수,4500,,09:30~21:00,N,N
한식_육류,갈비이야기,송옥성,광주,광산구,광주광역시 광산구 임방울대로801번길 36(쌍암동),062-974-0292,비빔밥,5000,,10:00~22:00,N,Y
한식_육류,고인돌,진의엽,광주,광산구,광주광역시 광산구 장신로 187(수완동),062-959-2292,김치찌개,5500,,11:30~24:00,N,N
한식_육류,사조숯불갈비,진승자,광주,광산구,광주광역시 광산구 목련로 96(월곡동),062-953-1387,돼지갈비200g,10000,,10:00~22:00,N,N
한식_육류,으뜸식육식당,양기영,광주,광산구,광주광역시 광산구 신가삼효로 8-14(신가동),062-955-6625,삼겹살(180g),11000,,10:00~22:00,N,N
한식_육류,초원 고기마을,이오중,광주,광산구,광주광역시 광산구 남동길48번길 33(도산동),062-941-1880,갈비탕,7000,,12:00~22:00,N,N
한식_육류,항아리숙성된장삼겹,손형윤,광주,광산구,광주광역시 광산구 산정로 5(산정동),062-951-8457,갈비탕,6000,,12:00~22:30,N,N
한식_일반,금당촌,노문자,광주,광산구,광주광역시 광산구 첨단내촌로70번길 72-1(월계동),062-974-2236,돼지갈비200g,11000,,10:00~22:00,N,N
한식_일반,매일대중음식점(매일식당),차귀례,광주,광산구,광주광역시 광산구 송정로1번길 81(송정동),062-941-0843,곰탕(설렁탕),6000,,08:00~20:00,N,N
한식_찌개류,시골국밥,정덕자,광주,광산구,광주광역시 광산구 내상로 52-1(송정동),062-941-9299,국수,4000,,07:00~20:00,N,N
한식_육류,빛고을 떡갈비,양승엽,광주,광산구,광주광역시 광산구 광산로29번길 14(송정동),062-944-6670,돼지떡갈비(1인분250g),11000,,09:30~21:00,N,Y
목욕업,가오목욕탕,윤조호,대전,동구,대전로 461(가오동),042-282-4945,목욕료 ,3000,,06:00~19:00,N,N
목욕업,샘터목욕탕,염상섭,대전,동구,천동초등3길 6(천동),,목욕료,3000,,06:00~19:00,N,N
목욕업,효천목욕탕,채상열,대전,동구,천동초등길 16(천동),042-282-3660,목욕료 ,2500,,06:00~19:00,N,N
세탁업,용방세탁,최영묵,대전,동구,"용운로 80, 가동 105(용방마을상가,용운동)",042-633-1486,드라이(양복1벌),4000,,08:30~22:00,Y,Y
세탁업,용방한마음세탁소,임선심,대전,동구,"용운로 80, 나동 206(용방마을상가,용운동)",042-222-0594,드라이(양복1벌),4000,,09:00~21:00,Y,Y
이미용업,곽은아미용실,곽병용,대전,동구,새울로 137(용운동),042-251-8428,이용로,6000,,09:00~21:00,N,N
이미용업,뉴모델이용원,남상만,대전,동구,계족로 103(신흥동),042-282-1933,커트,5000,,08:00~19:00,N,N
이미용업,대광이용원,이상환,대전,동구,계족로 73-2(신흥동),042-282-7720,이용료,5000,,08:00~19:30,N,N
이미용업,복지이용원,김쌍둥,대전,동구,대전로791번길 50 (중동),042-251-8428,조발 ,6000,,09:00~19:00,N,N
이미용업,뿌리미용실,김선옥,대전,동구,충무로219(인동),042-286-4444,파마,15000,,07:30~20:00,N,Y
이미용업,송미용실,김종숙,대전,동구,산내로 1346(낭월동),042-282-4696,파마,20000,,10:00~20:00,N,N
이미용업,신미이용원,정은기,대전,동구,충무로 241(신흥동),042-257-5432,이용료,5000,,08:00~20:00,N,Y
이미용업,연미용실,민경숙,대전,동구,용운로 193(용운동),042-283-2752,파마,10000,,09:00~22:00,N,Y
이미용업,은성미용실,유연희,대전,동구,마을회관길 31(신흐동),042-622-1429,파마,15000,,07:30~20:00,N,Y
이미용업,정미용실,안규자,대전,동구,마을회관길 109(신흥동),042-222-9642,파마,15000,,08:30~19:00,N,Y
이미용업,착한미용실,이진수,대전,동구,중앙로 204번길 28-1(중동),042-282-3660,파마,15000,,09:00~20:00,N,N
이미용업,헤어코리아미용실,강경아,대전,동구,한남로7번길 87(홍도동),042-672-0594,파마,20000,,09:00~21:00,N,Y
중식,만리장성,김창남,대전,동구,동부로 73(판암동),042-282-2008,자장면,1500,,11:00~22:00,Y,Y
중식,성심관,심순덕,대전,동구,동대전로 208(자양동),042-637-2822,자장면,2000,,10:00~21:00,Y,N
중식,장성,강병근,대전,동구,우암로 85번길 14(삼성동),042-273-7300,자장면,3000,,09:00~21:00,Y,Y
중식,정통짜장,이경숙,대전,동구,동대전로 102(자양동),042-251-8899,자장면,3000,,10:00~21:00,Y,N
한식,24시서울식당,김순임,대전,동구,동서대로 1695번길 53(용전동),042-626-1969,설렁탕,5000,,24시간,Y,Y
한식,2900냥 식당,김정숙,대전,동구,대전로 815번길 5(정동),,선지해장국,3500,,11:00~21:00,N,N
한식,국수장터,변종섭,대전,동구,대전로 938(삼성동),042-627-1253,양푼이잔치국수,4000,,10:00~21:00,N,N
한식,김화식당,김금순,대전,동구,중앙로 203번길 28(중동),042-221-7594,칼국수,4000,,11:00~23:00,N,N
한식,대전식당,윤시순,대전,동구,동산초교로22번길57(홍도동),042-284-7573,갈비탕,8000,,10:00~20:00,N,N
한식,뒤집어진뚝배기,김선옥,대전,동구,동대전로 131번길 8-11(자양동),042-622-3692,참치뚝배기,4000,,10:00~20:30,Y,Y
한식,박가소머리국밥,박정애,대전,동구,백룡로 37번길5(자양동),042-621-1259,뚝배기갈비탕,8000,,11:00~22:00,N,N
